n_train,repeat,setup,auc,average_precision,brier_score
1000,1,decision_tree,0.5008101380604588,0.010018378519489307,0.010350409728110355
1000,1,figs,0.4999879503511087,0.01005976143141153,0.07878988598700819
1000,1,greedy,0.5058526952112405,0.010177763467112359,0.01111527004593398
1000,2,logistic,0.5563056488103926,0.01294685206004052,0.01002596409178735
1000,2,catboost,0.49294456655180685,0.009952060811555826,0.009913634082050158
1000,2,hgb,0.5443873385272223,0.011724755808199209,0.009922799607818092
1000,2,decision_tree,0.5280303595538712,0.011003559721051303,0.01012985902978412
1000,2,figs,0.500731449527702,0.009938892005610097,0.0789839751930574
1000,2,greedy,0.5037275417300915,0.009951862688985472,0.011214852274138938
1000,3,logistic,0.5600046195412969,0.012288855702382693,0.010143792605971955
1000,3,catboost,0.5167068235294496,0.01076857243667794,0.010012935111516815
1000,3,hgb,0.5025237913836764,0.010365061477251282,0.010020736124789735
1000,3,decision_tree,0.5071270618624566,0.010184421351136164,0.010289681145560442
1000,3,figs,0.49990505665168183,0.010018201109742237,0.07885458238902458
1000,3,greedy,0.5042620671906959,0.010113768726841952,0.011184653102185221
1000,4,logistic,0.5545057166636356,0.01317336433401929,0.010364999131758186
1000,4,catboost,0.5149565535458092,0.011764935091852254,0.010232489734466395
1000,4,hgb,0.5395149850089921,0.011928087439049362,0.010240341598397656
1000,4,decision_tree,0.5148418240280471,0.010572764993691,0.010483391421546591
1000,4,figs,0.505620049304882,0.010635555555555556,0.07899321753620259
1000,4,greedy,0.5144900184135548,0.010808151575067534,0.011441887397305882
1000,5,logistic,0.5796732705911251,0.015806431502492044,0.010472103353299858
1000,5,catboost,0.496809989813727,0.010539002998595202,0.01037320565593722
1000,5,hgb,0.5379329540826456,0.011975071407910598,0.01038004811488461
1000,5,decision_tree,0.5078952279964686,0.010672172376177857,0.010633737620739998
1000,5,figs,0.4989222036102762,0.01036949153829361,0.07898397519305739
1000,5,greedy,0.5017772727539996,0.010451058392393598,0.011429358466886046
1000,6,logistic,0.5781413388584528,0.014152805862601415,0.00988627104310252
1000,6,catboost,0.5010825918381567,0.01106625125862044,0.00977308702934217
1000,6,hgb,0.5407294795038213,0.011361166533530673,0.009779931710523918
1000,6,decision_tree,0.5008489778499987,0.009799804751411612,0.010060087152344068
1000,6,figs,0.5010578302423468,0.00981111340581911,0.07866049318297538
1000,6,greedy,0.502388513031683,0.009809079113926823,0.010849237404905879
1000,7,logistic,0.5770363669265776,0.014331115745613772,0.010197997885876461
1000,7,catboost,0.48882389385322544,0.010201792458894217,0.010113310415007454
1000,7,hgb,0.552269880279336,0.012896749369369001,0.010119987479604653
1000,7,decision_tree,0.5118089133173965,0.010245530246305472,0.010383940735671431
1000,7,figs,0.4988363663196449,0.010109234974696171,0.07896549050676699
1000,7,greedy,0.5023502868795052,0.010219035467907301,0.011310267561395138
1000,8,logistic,0.5710046921244496,0.013266043524926902,0.010631691351361638
1000,8,catboost,0.5141863086214778,0.011492491082747603,0.010492669229416517
1000,8,hgb,0.5224355542722394,0.012132397616126354,0.010499262339695163
1000,8,decision_tree,0.5082572342934141,0.01082671274415779,0.01075897394854486
1000,8,figs,0.5009066628167184,0.010527463556851314,0.07893776347733138
1000,8,greedy,0.5009783681031785,0.01055440539249985,0.01157452086118026
1000,9,logistic,0.5500590002981438,0.011710692074950742,0.009757523929930526
1000,9,catboost,0.48997288215241397,0.009395775453899084,0.00963402350023236
1000,9,hgb,0.5090759988530095,0.010214503131147456,0.009645056538059256
1000,9,decision_tree,0.5102349931346478,0.009791553396393425,0.009912256573296349
1000,9,figs,0.4988361246398686,0.009629473464825025,0.07878988598700819
1000,9,greedy,0.5058573360891945,0.00979413128700955,0.010923965503679436
1000,10,logistic,0.5623158701498788,0.014297471796202,0.01026992893193822
1000,10,catboost,0.4925710625607407,0.010047780151557958,0.010213754408379455
1000,10,hgb,0.5468429818498479,0.014023815406828581,0.010206120979288967
1000,10,decision_tree,0.5041268930900418,0.01055071680564445,0.010485650199972161
1000,10,figs,0.501873036760546,0.010291995896110805,0.0788823094184602
1000,10,greedy,0.49848421513662194,0.010176473853196165,0.011380915905302574
1000,11,logistic,0.5701905120368163,0.013247900596483937,0.00992636877865649
1000,11,catboost,0.4929352799022052,0.009592511541674512,0.009833751368489112
1000,11,hgb,0.5154713437131948,0.010056565271484132,0.009841310335626054
1000,11,decision_tree,0.5057967760486767,0.009878443504337584,0.010115832356243469
1000,11,figs,0.5008370167324523,0.009862399472643375,0.078873067075315
1000,11,greedy,0.5018597840145405,0.009847695460059258,0.011112993185229847
1000,12,logistic,0.5685353213132166,0.01339018595540338,0.010468230106611947
1000,12,catboost,0.5015758888533659,0.010576915607484649,0.010273169566786646
1000,12,hgb,0.5192220776665837,0.010784984674880399,0.010294939995778704
1000,12,decision_tree,0.5141006158091169,0.010655760255863277,0.010534308930160255
1000,12,figs,0.5008874105178669,0.010305831998168917,0.07891003644789578
1000,12,greedy,0.5070449119673984,0.01048882485287327,0.011360148966353813
1000,13,logistic,0.5801416314327842,0.014980051398575571,0.0107545565891738
1000,13,catboost,0.4970227507276047,0.011035582018607578,0.010612700633542855
1000,13,hgb,0.5423595571789732,0.013438042388233562,0.0106191324231643
1000,13,decision_tree,0.5026665865693286,0.010632268155976385,0.010887414092407387
1000,13,figs,0.5035777128243185,0.010821310948670575,0.07907639862450938
1000,13,greedy,0.4997612307488961,0.010650810027035136,0.011738842344783566
1000,14,logistic,0.5599494698434385,0.013278444689141203,0.01017884573335079
1000,14,catboost,0.4891106712449202,0.00976228109081375,0.010094142237317017
1000,14,hgb,0.5210454901435189,0.010506746613419084,0.010099850713688565
1000,14,decision_tree,0.5126448416131643,0.010311452108612534,0.01034542191812534
1000,14,figs,0.5028391706733053,0.01023133154436939,0.0788823094184602
1000,14,greedy,0.5021820785977982,0.010273884302143188,0.011355525411434805
1000,15,logistic,0.5508475623169248,0.011793489815191797,0.00959942664082014
1000,15,catboost,0.5143333910961143,0.010523242920991613,0.009473298901394152
1000,15,hgb,0.5382048401121109,0.011667812627107196,0.009482233425174387
1000,15,decision_tree,0.5152470739062004,0.010104460279171943,0.009728466411918072
1000,15,figs,0.501084841257143,0.009510848525225607,0.07858655443781377
1000,15,greedy,0.5086781549852092,0.009812796485547786,0.010629215922902576
1000,16,logistic,0.5318670228751972,0.010032958763822162,0.00922758372456928
1000,16,catboost,0.4909549427260599,0.008771151590182952,0.009094388575067327
1000,16,hgb,0.5063185316046351,0.009085982079492667,0.009101535116696645
1000,16,decision_tree,0.5006621796812533,0.009055046417600235,0.009394241639690501
1000,16,figs,0.5002198023996389,0.009104400044400045,0.07832776882974817
1000,16,greedy,0.49999756021554376,0.009138653793547752,0.010229872540472822
1000,17,logistic,0.5588738425728219,0.013118361465638375,0.010474380767220182
1000,17,catboost,0.5025228952474974,0.010778953229738491,0.010333139337910571
1000,17,hgb,0.5404127811161218,0.011341141878398572,0.010340809059006858
1000,17,decision_tree,0.5163546779698212,0.010903184966578864,0.010571828421755972
1000,17,figs,0.5049510194599782,0.010706831886966146,0.07870670489870138
1000,17,greedy,0.5097744918433391,0.01066801835829852,0.011399607230016625
1000,18,logistic,0.5583430788353996,0.013074630467915708,0.01052174306326972
1000,18,catboost,0.5119572432268227,0.012026908758668674,0.010411902124129726
1000,18,hgb,0.5050189190171569,0.010458022551852537,0.010423279704153852
1000,18,decision_tree,0.5082241602410746,0.01069447780786109,0.01068527963257432
1000,18,figs,0.4997265363048416,0.010415057274822743,0.07913185268338059
1000,18,greedy,0.4979103758282223,0.010391979040278115,0.011574217967818276
1000,19,logistic,0.5686335377399185,0.012480015374123792,0.009842659584972541
1000,19,catboost,0.5060338756083618,0.010217401051885018,0.009713317516283052
1000,19,hgb,0.5303392181884461,0.010548531330293053,0.009722243627299653
1000,19,decision_tree,0.5080155863968971,0.009807042519359793,0.00998886657343048
1000,19,figs,0.5031143039562656,0.009869710336010229,0.07863276615353978
1000,19,greedy,0.50977100295531,0.010031197611718713,0.010793312614317452
1000,20,logistic,0.5743067683194943,0.012965362952648118,0.01002900558376429
1000,20,catboost,0.4794731273955595,0.009495122999816946,0.00989390076637057
1000,20,hgb,0.5222763540872822,0.01040673551496759,0.009902038901122673
1000,20,decision_tree,0.5034267327348835,0.010019769963506472,0.01018685706205314
1000,20,figs,0.5010103050503011,0.009929565606806986,0.07872518958499179
1000,20,greedy,0.5005447465259605,0.009909801281086372,0.010901067568995136
1000,21,logistic,0.5517295481468034,0.01349705741193601,0.01071514309491102
1000,21,catboost,0.49209101098697944,0.01096634219257922,0.010572667970320337
1000,21,hgb,0.5318352097134755,0.012080635544883176,0.010579923262050357
1000,21,decision_tree,0.5112664581059672,0.011045429827813539,0.010831673256579483
1000,21,figs,0.5007029762409927,0.010599501086514848,0.07914109502652579
1000,21,greedy,0.5022075333971031,0.010574123923339908,0.011654266315325715
1000,22,logistic,0.5624643636363635,0.011816310730235051,0.010136221348977768
1000,22,catboost,0.4923445656565657,0.009627261215574709,0.009994005311958177
1000,22,hgb,0.5153968888888889,0.010029354807855276,0.010001021374005043
1000,22,decision_tree,0.5142603434343435,0.01035826639102098,0.010240034429694492
1000,22,figs,0.5009595959595959,0.01002780487804878,0.07878988598700819
1000,22,greedy,0.49860828282828284,0.009951924796266498,0.011280772932495964
1000,23,logistic,0.5770250287077449,0.012799560145994041,0.009896367046798292
1000,23,catboost,0.516078514380995,0.010713279949953712,0.009733083828307334
1000,23,hgb,0.538915816230786,0.01067490874135112,0.009740230181129315
1000,23,decision_tree,0.5164782600599657,0.010054645208803736,0.009988687572767208
1000,23,figs,0.5011613941141958,0.009775753848772755,0.07855882740837819
1000,23,greedy,0.5034514197026472,0.009894897380479183,0.010884660957024889
1000,24,logistic,0.5764292004415978,0.01258621898725754,0.00956561280616839
1000,24,catboost,0.4900492716642826,0.009314023399958137,0.009394112184905015
1000,24,hgb,0.5366501282266067,0.010773474101352364,0.009399623468603763
1000,24,decision_tree,0.5142881168086395,0.009924069199108937,0.009655529885659516
1000,24,figs,0.5000582067176136,0.009401114194675712,0.07854958506523299
1000,24,greedy,0.49613653448801714,0.009321154003525595,0.010616717572595134
1000,25,logistic,0.564077901109549,0.01347708561463834,0.010417586665677846
1000,25,catboost,0.48980495852085526,0.009998726375825962,0.010353624448977241
1000,25,hgb,0.5293965560426092,0.01129422121005816,0.010363854115939652
1000,25,decision_tree,0.5127004375367417,0.010701335342340638,0.010596464629350573
1000,25,figs,0.49915651243406794,0.010350725010725011,0.07876215895757259
1000,25,greedy,0.5013344620929198,0.010369398161037576,0.011429791938760427
1000,26,logistic,0.5627234844711417,0.013298344147610167,0.01034724893252369
1000,26,catboost,0.5069139192678283,0.010416893817285871,0.010253646060742284
1000,26,hgb,0.5140939016768181,0.010576749070679889,0.01027031382772259
1000,26,decision_tree,0.5130889909024092,0.010693108138118567,0.010507403203318864
1000,26,figs,0.5009133475540921,0.010286850790342193,0.07888230941846018
1000,26,greedy,0.5028864571556804,0.010259802552977424,0.011331541115114144
1000,27,logistic,0.5797390739673626,0.012983202212984924,0.009659673151046337
1000,27,catboost,0.4982722492922539,0.009505757251386523,0.00951403368843846
1000,27,hgb,0.5327029285181482,0.010389651606475401,0.009534374203728227
1000,27,decision_tree,0.5073218892597019,0.009649485377932235,0.009789998605491528
1000,27,figs,0.49893023601492936,0.009509956589270781,0.07866049318297538
1000,27,greedy,0.500584302051327,0.00950026507578944,0.010608803525408361
1000,28,logistic,0.580354182726144,0.013198756401555775,0.010032562479897034
1000,28,catboost,0.5085590165245581,0.010175892532143885,0.00987355989319536
1000,28,hgb,0.5235337278056182,0.010516722110552315,0.009881060115486217
1000,28,decision_tree,0.496986501942839,0.009783961712934148,0.010175876114374642
1000,28,figs,0.49988313689045333,0.009877837224261228,0.07883609770273418
1000,28,greedy,0.4974689813903881,0.009865651054681911,0.01110733698488274
1000,29,logistic,0.5553808101727367,0.01264408827393564,0.010716529697397514
1000,29,catboost,0.4894786243616294,0.01070925825993308,0.010593026151278122
1000,29,hgb,0.533256175841276,0.011696333036297305,0.010600279480157541
1000,29,decision_tree,0.5243851619620811,0.01130592606889911,0.010806400130664046
1000,29,figs,0.49958236552742086,0.01059281378178835,0.07931669954628459
1000,29,greedy,0.5041787856943983,0.010851009884130715,0.011863829120843073
1000,30,logistic,0.5429523705820436,0.012678578954270929,0.010410767857783974
1000,30,catboost,0.4902864161053021,0.010139405791063533,0.010293325582139815
1000,30,hgb,0.49518439931292313,0.0102261902022343,0.01031303580105282
1000,30,decision_tree,0.5114442838910683,0.010777414036742775,0.01054488246720862
1000,30,figs,0.5019233051890786,0.010376908894772972,0.07884534004587938
1000,30,greedy,0.5000658628534096,0.010253529769320166,0.011470258053662906
2000,1,logistic,0.5770363194782864,0.014140866477299696,0.016729767353582777
2000,1,catboost,0.5508478242782262,0.013034457487403669,0.010151092929727688
2000,1,hgb,0.5593579213863764,0.016438783974868892,0.01018739953092186
2000,1,decision_tree,0.5010028962079882,0.010348787239220485,0.01041926961827558
2000,1,figs,0.5066065237976379,0.010374735550456012,0.08304122067112252
2000,1,greedy,0.5046632910589978,0.010301418343431627,0.01139599966955845
2000,2,logistic,0.5884761183816797,0.012251847645229305,0.015201803851658651
2000,2,catboost,0.5444233078021116,0.010542029619680073,0.00884168458682137
2000,2,hgb,0.5881220281141583,0.012214399280576996,0.008880548022223805
2000,2,decision_tree,0.5064154830025763,0.009023197784991716,0.009095063259686557
2000,2,figs,0.5030491939594772,0.00899127771101917,0.0827933693284034
2000,2,greedy,0.5054834906946658,0.009166917438858125,0.01026161979139119
2000,3,logistic,0.5896470898782254,0.013561085358095193,0.015769547784381683
2000,3,catboost,0.5794285890958886,0.012461185561389273,0.009680542576003965
2000,3,hgb,0.5789541420799471,0.012939711226545341,0.009719764704519294
2000,3,decision_tree,0.49686265313663625,0.00969668023719501,0.009948279943841856
2000,3,figs,0.4975967224467087,0.009683322301588903,0.08313417016274463
2000,3,greedy,0.5065364561646197,0.00996112056391732,0.011029156923311243
2000,4,logistic,0.6048885025890204,0.015937683797798852,0.016202374823449796
2000,4,catboost,0.5675344744293603,0.01249853828079371,0.010055785387570435
2000,4,hgb,0.5678947868521573,0.013421565331211496,0.010099967122662755
2000,4,decision_tree,0.5021765974960967,0.010303810314090655,0.010305580696464754
2000,4,figs,0.48851881228126853,0.009962323567742485,0.08342026176071929
2000,4,greedy,0.5064085681221926,0.01024664976562284,0.011434392450168312
2000,5,logistic,0.5828804070061222,0.015852232385630986,0.01662020120285215
2000,5,catboost,0.5776390938395857,0.013642087376620418,0.010291079444439155
2000,5,hgb,0.5561380887271877,0.01709785579584996,0.010335654369646305
2000,5,decision_tree,0.5045594268723124,0.010698868320772102,0.010533309191582312
2000,5,figs,0.5055030133436601,0.010512800969357356,0.08383569024108516
2000,5,greedy,0.505713937041309,0.010603860513027565,0.011933525818434453
2000,6,logistic,0.589562740774197,0.013927948356043612,0.015743232975982954
2000,6,catboost,0.5662020776322432,0.012320377070275208,0.009457227894077323
2000,6,hgb,0.5793227662796567,0.013228504805402639,0.009502115770770033
2000,6,decision_tree,0.5114615797444141,0.009972190563687868,0.009677075978834292
2000,6,figs,0.4943819973963176,0.009395480984340045,0.08315325803876332
2000,6,greedy,0.4992519036106166,0.009497421982845825,0.010734130457313086
2000,7,logistic,0.6044286231427265,0.01623990788716785,0.015624904824401303
2000,7,catboost,0.5586091284454208,0.011762417360164179,0.009918790524052125
2000,7,hgb,0.5853268838758532,0.013478699570339302,0.00996218487635162
2000,7,decision_tree,0.5064506541377014,0.01023280922710018,0.010151854211004542
2000,7,figs,0.5017095573113026,0.010003710032536322,0.08360485712345524
2000,7,greedy,0.5023555090630389,0.009984715450331475,0.0116378877724121
2000,8,logistic,0.5998901842991683,0.014925435239530507,0.016245484566714506
2000,8,catboost,0.5615377003685218,0.013501610425705569,0.010090487602877406
2000,8,hgb,0.5797117684564084,0.013478683430492347,0.010139825673090979
2000,8,decision_tree,0.5086923216005962,0.010633009469072726,0.010312618748462328
2000,8,figs,0.49651698997060967,0.01008402350983456,0.08360525411520205
2000,8,greedy,0.5081250706622749,0.010544787839444781,0.01157411641072058
2000,9,logistic,0.5986992012070987,0.01479212245288153,0.016342294293672684
2000,9,catboost,0.5485206071640625,0.012218306274337513,0.010123034968774463
2000,9,hgb,0.579470650152001,0.014246642520629004,0.010159624101030466
2000,9,decision_tree,0.5020065479444382,0.010249997771714219,0.010362734939351335
2000,9,figs,0.49382702668561407,0.010043657666736698,0.08335534276855949
2000,9,greedy,0.5015517500322966,0.010169036036689961,0.01151841806701039
2000,10,logistic,0.5914925656565656,0.013549277332849875,0.01677022719753957
2000,10,catboost,0.571459595959596,0.012412530386119282,0.009956800443390361
2000,10,hgb,0.5797772929292929,0.013703305647877865,0.010000588414302425
2000,10,decision_tree,0.5002272121212121,0.01006237933605904,0.01021713586287224
2000,10,figs,0.5044272727272727,0.01009889568413241,0.083586523732444
2000,10,greedy,0.49892074747474746,0.00995420790288184,0.011403671160397635
2000,11,logistic,0.5832751530684798,0.013477368025509251,0.0157368743967741
2000,11,catboost,0.570508806236101,0.012412560761210268,0.00963751857422311
2000,11,hgb,0.5552725173063686,0.015405764008484106,0.009678344748233815
2000,11,decision_tree,0.5053598377751177,0.009738304458078025,0.009881012312951463
2000,11,figs,0.49744806587268897,0.009637225349489591,0.08330103438274214
2000,11,greedy,0.49181750835692817,0.009648994221452723,0.011020939424812363
2000,12,logistic,0.5845603191771758,0.014546925474434723,0.01634729392066076
2000,12,catboost,0.5762627031010423,0.012755107286976836,0.010160035635090508
2000,12,hgb,0.557105376804187,0.01289555414246509,0.010201175262380943
2000,12,decision_tree,0.5001839943898352,0.010238242067962582,0.010407954243327008
2000,12,figs,0.5038513821370132,0.010327385431086373,0.08279263135953191
2000,12,greedy,0.5046887864056513,0.01038643372625895,0.011339333002891782
2000,13,logistic,0.6160745994316315,0.015971743520836305,0.01634756564766517
2000,13,catboost,0.5621257865957602,0.013243519027292323,0.010169609489107504
2000,13,hgb,0.5958452725405503,0.014761808128641654,0.010220258286161054
2000,13,decision_tree,0.5059278428276713,0.010434569500843004,0.010407344202191103
2000,13,figs,0.501744324056436,0.010295964546995055,0.0830696636440316
2000,13,greedy,0.5027719299064225,0.010251146205223067,0.011596962043341751
2000,14,logistic,0.585957820752788,0.013802965179740756,0.016424346467483655
2000,14,catboost,0.5795494797152895,0.0129350301389996,0.010133313067313104
2000,14,hgb,0.5449795221841649,0.01149293349083641,0.010180058285948373
2000,14,decision_tree,0.5058173344132464,0.010473404058122462,0.010358863724318962
2000,14,figs,0.4992105290005498,0.010164239440734728,0.08348539082515978
2000,14,greedy,0.505356354803888,0.010343739936383057,0.011497382189698358
2000,15,logistic,0.5873260694197708,0.013289025909028062,0.016407541057491704
2000,15,catboost,0.5412457777999431,0.011670397745789228,0.009903508732996594
2000,15,hgb,0.5584518971697384,0.011857371427574802,0.009940133693085162
2000,15,decision_tree,0.49876191882523546,0.009935942590609322,0.01015603991983123
2000,15,figs,0.5043030134019071,0.01005818755172848,0.08334664290873985
2000,15,greedy,0.501566415237887,0.010020172507828795,0.011339921518686917
2000,16,logistic,0.5672662651677384,0.01523314241410578,0.017213797031950803
2000,16,catboost,0.5520040281286346,0.013829451106132035,0.010966246181674928
2000,16,hgb,0.5666173353770529,0.014879290702474436,0.011020499262993077
2000,16,decision_tree,0.5051839694485866,0.011149047062625863,0.011204673540849204
2000,16,figs,0.5016053497564945,0.011205202708006139,0.0838723802224125
2000,16,greedy,0.5050190118701559,0.011653184977758713,0.012292591179836424
2000,17,logistic,0.5990198600783677,0.014652172547739593,0.015476613809498517
2000,17,catboost,0.5968485106062834,0.013135194425262831,0.009315532340292807
2000,17,hgb,0.5741803537521457,0.01338603031556294,0.009359577937794102
2000,17,decision_tree,0.4982751373367541,0.009440831522526437,0.009580107187148922
2000,17,figs,0.506204980325246,0.009481106970921893,0.08263593350704553
2000,17,greedy,0.5039986021296083,0.009464279500045296,0.010743352634657727
2000,18,logistic,0.6036474605796203,0.015543877312233037,0.015456938050345866
2000,18,catboost,0.5766103790056898,0.012564319524562072,0.009417848357725318
2000,18,hgb,0.5704929734655593,0.012390238206091891,0.009459922126549686
2000,18,decision_tree,0.5066948341885057,0.009717717979164233,0.00966322321961257
2000,18,figs,0.5039009836435342,0.009575710775839198,0.08311604391117035
2000,18,greedy,0.503370254702509,0.009557034467800363,0.010850625775897174
2000,19,logistic,0.6042959970544232,0.01481335791577082,0.016328694695749296
2000,19,catboost,0.5698648081609541,0.013325191991416047,0.010009830027875484
2000,19,hgb,0.5720323793345148,0.013714651708566882,0.010059781932474731
2000,19,decision_tree,0.5061359222084307,0.010215154406938553,0.01025391094893601
2000,19,figs,0.49340932404241133,0.009930821225268598,0.08351306772115741
2000,19,greedy,0.5064463010811227,0.010213610601198917,0.01131084887008442
2000,20,logistic,0.5995382057340576,0.014600275817226142,0.015853402229338297
2000,20,catboost,0.5656113417936103,0.01233482590010633,0.009623523867215478
2000,20,hgb,0.5629401969192168,0.013303087178476489,0.009658378864578075
2000,20,decision_tree,0.4982799892510304,0.009614213393330235,0.009896570153780072
2000,20,figs,0.4981885051000532,0.0096312727071526,0.08328206211582855
2000,20,greedy,0.49485581441361237,0.009604552476331253,0.011391841990804473
2000,21,logistic,0.573760298985528,0.013495845767361932,0.016458931404487898
2000,21,catboost,0.5719326082416948,0.012847560857339332,0.010010307122281872
2000,21,hgb,0.5582476613338536,0.012087934668648024,0.01006003702200117
2000,21,decision_tree,0.5067594915385557,0.010247377309178634,0.010241332869869285
2000,21,figs,0.5017244051700865,0.010212421202695034,0.08333725312911792
2000,21,greedy,0.5074625885513635,0.01029422009585795,0.0115325501473357
2000,22,logistic,0.5889836804930216,0.01752798228638041,0.016494300665112017
2000,22,catboost,0.577867551647574,0.01287644366913408,0.010114151086397941
2000,22,hgb,0.5637629099047902,0.013114346177884761,0.010160159778681652
2000,22,decision_tree,0.5001990300190089,0.010232859401548403,0.010367961808539912
2000,22,figs,0.501550298274564,0.010194405408808402,0.08362351141109117
2000,22,greedy,0.4994386669347977,0.010172145593207123,0.011536280909362002
2000,23,logistic,0.5718893000298919,0.012750249511882503,0.01664385956424866
2000,23,catboost,0.5541968926717942,0.013955019373359622,0.009850860319500023
2000,23,hgb,0.549035736620829,0.01178526253238544,0.00990087642815845
2000,23,decision_tree,0.5018488082522018,0.010018440675760448,0.010106725974741989
2000,23,figs,0.50999682717489,0.010269316087237152,0.0830975371065014
2000,23,greedy,0.506965503943587,0.010347465922921606,0.011252671921053779
2000,24,logistic,0.5751073565786723,0.01542252528687773,0.01612308498791188
2000,24,catboost,0.5734703075318139,0.013094717013305938,0.010054882879961535
2000,24,hgb,0.5619848789606711,0.013735925163111822,0.010099073304538943
2000,24,decision_tree,0.49687763240411326,0.010031454743380583,0.010325529726919197
2000,24,figs,0.5016386893765646,0.010134116737159981,0.08339269758747334
2000,24,greedy,0.4986187023591742,0.01012093749328791,0.011512583455970548
2000,25,logistic,0.568105432278196,0.015706538380780503,0.01589404748834793
2000,25,catboost,0.5552978815310654,0.012190401390444486,0.009835700538492984
2000,25,hgb,0.5541732887732416,0.011811599584434975,0.009880458391221097
2000,25,decision_tree,0.5001580391596913,0.009889734833185447,0.010088572566917723
2000,25,figs,0.4947283206664844,0.009778535840310238,0.08337487485241603
2000,25,greedy,0.4999070165461481,0.009867755436270257,0.011144252251669954
2000,26,logistic,0.5871612944818495,0.015040596831426344,0.01636532610238152
2000,26,catboost,0.5829620259638755,0.014736549326622325,0.010514457598565804
2000,26,hgb,0.5790972747976204,0.014782851774078707,0.01055982812847547
2000,26,decision_tree,0.509354847798816,0.011049843671188109,0.010721572481517656
2000,26,figs,0.4962065893103904,0.010508759804133037,0.08358668274532795
2000,26,greedy,0.5078487157718844,0.010853376868229809,0.011970753528521238
2000,27,logistic,0.5782642189736347,0.014101631941837818,0.01630616787311224
2000,27,catboost,0.5533828563076072,0.011837266201058991,0.009998993852054293
2000,27,hgb,0.5491308836334327,0.012546034587345429,0.010039810371285311
2000,27,decision_tree,0.5082203812331586,0.010374162445631899,0.010212673567556221
2000,27,figs,0.49355185424208864,0.009914263318866747,0.08343911741508529
2000,27,greedy,0.5014969416447104,0.010054775599286851,0.011700386883523211
2000,28,logistic,0.5689576579357084,0.012742708272364832,0.015952035104483966
2000,28,catboost,0.5622289515964286,0.012561435480941154,0.009837426559935613
2000,28,hgb,0.5637013122852159,0.01229684726137199,0.009879964381575675
2000,28,decision_tree,0.5066593776471048,0.010163185312046465,0.010076398119846623
2000,28,figs,0.5052619066662022,0.010158422524914133,0.08308889218037763
2000,28,greedy,0.5101624699807376,0.01083028040768723,0.011067277051258909
2000,29,logistic,0.5866681120115097,0.01670111191448819,0.016976218065580802
2000,29,catboost,0.5735419140952203,0.01355586901751173,0.010675127456720248
2000,29,hgb,0.5691311229514726,0.014499430071344582,0.01072293967544883
2000,29,decision_tree,0.508205594570814,0.011121426000836475,0.010891845575914308
2000,29,figs,0.5000602164154965,0.010722166975642794,0.0832715941921952
2000,29,greedy,0.5026887110420726,0.010755178087644248,0.012128863380219854
2000,30,logistic,0.5793854972150172,0.013153482076327671,0.01571959228771003
2000,30,catboost,0.5551473365039874,0.012297214608287779,0.009580813749993743
2000,30,hgb,0.5679809832963167,0.013080861404842745,0.009619780583801477
2000,30,decision_tree,0.504609331372796,0.009737063933083273,0.00981966817634732
2000,30,figs,0.4953292881259925,0.00956362689477576,0.08316196368678662
2000,30,greedy,0.5011426345560719,0.00962881018265644,0.010885564218796844
5000,1,logistic,0.6344555950600304,0.016647859206319032,0.009842272404584917
5000,1,catboost,0.5649719722846539,0.012033188548164986,0.009345377160614824
5000,1,hgb,0.5689718164215187,0.011937766659928274,0.009419824505898839
